Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Latitude,Longitude,Map Link
housing complex,housing complex,Rumah keluarga Wally/Paa,"7G3Q+34R, Makbon, Kec. Makbon, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-0.7472687,131.5377728,https://maps.google.com/?cid=0x0:0x95fdec6c520d19e1
housing complex,Komplek perumahan,Makbon,"484P+F3R, Giwu, Distrik Sorong Timur, Kota Sorong, Papua Bar. 98416","Giwu, Distrik Sorong Timur, Kota Sorong",PAPUA BARAT,98416.0,Indonesia,,-0.8937635,131.3351355,https://maps.google.com/?cid=0x0:0x2a9a766a870af119
housing complex,Komplek perumahan,kampung kalasbon,"Jl. Sorong - Tambrauw, Malaumkarta, Kec. Makbon, Kabupaten Sorong, Papua Bar. 98471","Malaumkarta, Kec. Makbon, Kabupaten Sorong",PAPUA BARAT,98471.0,Indonesia,,-0.7677927,131.5567532,https://maps.google.com/?cid=0x0:0xf8b9adb853763649
housing complex,Pembangunan Perumahan,Kompleks Way,"484M+WHP, Jalan, Matalamagi, Makbon, Sorong Regency, West Papua 98416","Jalan, Matalamagi, Makbon, Sorong Regency",PAPUA BARAT,98416.0,Indonesia,,-0.8926638,131.3339411,https://maps.google.com/?cid=0x0:0x80008afaea5a1df8
housing complex,Komplek perumahan,rumah orang,"7M4M+J9, Asbaken, Kec. Makbon, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-0.7433815,131.6833882,https://maps.google.com/?cid=0x0:0x99a02312c6c5d924
housing complex,housing complex,Nardo,"48FM+FV9, Jl. Sorong - Makbon, Matalamagi, Kec. Sorong Utara, Kota Sorong, Papua Bar. 98416","Jl. Sorong - Makbon, Matalamagi, Kec. Sorong Utara, Kota Sorong",PAPUA BARAT,98416.0,Indonesia,,-0.8763337,131.3347252,https://maps.google.com/?cid=0x0:0x858580bf84bb52b
housing complex,Komplek perumahan,Kampung makbon,"49Q9+8C4, Jl. Sorong - Makbon, Giwu, Distrik Sorong Timur, Kota Sorong, Papua Bar.","Kota Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-0.8617279,131.3685826,https://maps.google.com/?cid=0x0:0x1b61676fd39da761
housing complex,Komplek perumahan,Rumah Riki semunya,"Howait, Jl. Trans Papua Barat, Asbaken, Kec. Makbon, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-0.7683646,131.7008348,https://maps.google.com/?cid=0x0:0x1d4b12fbe956ea34
housing complex,Komplek perumahan,Kampung kuadas,"6GJP+C5H, Kuadas, Kec. Makbon, Kabupaten Sorong, Papua Bar. 98471","Kuadas, Kec. Makbon, Kabupaten Sorong",PAPUA BARAT,98471.0,Indonesia,,-0.7690655,131.5351143,https://maps.google.com/?cid=0x0:0x421f037f1bc087af
housing complex,Pembangunan Perumahan,KAMPUNG KLAYILI,"3HH7+34J, JL, Kuadas, Distrik Klayili, Kabupaten Sorong, Papua Bar. 98471","JL, Kuadas, Distrik Klayili, Kabupaten Sorong",PAPUA BARAT,98471.0,Indonesia,,-0.9222942,131.562766,https://maps.google.com/?cid=0x0:0xb577df782ccfdd32
housing complex,Komplek perumahan,Komplex CNG 27,"485Q+CQ9, Jl. Sorong - Makbon, Giwu, Distrik Sorong Timur, Kota Sorong, Papua Bar.","Kota Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-0.8914505,131.3394744,https://maps.google.com/?cid=0x0:0xa9a09e988c0e328e
housing complex,Komplek perumahan,Veronicha Home,"49Q9+8C4, Jl. Sorong - Makbon, Giwu, Distrik Sorong Timur, Kota Sorong, Papua Bar.","Kota Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-0.8617279,131.3685826,https://maps.google.com/?cid=0x0:0xfa98d1fa2015cf3f
housing complex,housing complex,Papua Bar. 98457,"Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-1.0666951,131.5012792,https://maps.google.com/?cid=0x0:0x60164e450d5e6bd7
housing complex,Komplek perumahan,H.Manise,"XC5C+89C, Klaben, Distrik Mariat, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-1.0416903,131.4209053,https://maps.google.com/?cid=0x0:0xc5f87ed88625c356
housing complex,Pembangunan Perumahan,Komplex Distrik Klamono (S.P.D) _ Rumah Dewika Klamono,"VF8G+VX, Klawana, Distrik Klamono, Kabupaten Sorong, Papua Bar. 98457","Klawana, Distrik Klamono, Kabupaten Sorong",PAPUA BARAT,98457.0,Indonesia,,-1.1328447,131.4774787,https://maps.google.com/?cid=0x0:0xf53f824735e052cc
housing complex,Komplek perumahan,ð»ðððð,"VFHR+45, Klamono, Distrik Klamono, Kabupaten Sorong, Papua Bar. 98457","Klamono, Distrik Klamono, Kabupaten Sorong",PAPUA BARAT,98457.0,Indonesia,,-1.1220796,131.4903823,https://maps.google.com/?cid=0x0:0x1e2c066fdff34044
housing complex,Komplek perumahan,Rumah HENGKI,"WF99+2MC, Klalomon, Distrik Klamono, Kabupaten Sorong, Papua Bar. 98457","Klalomon, Distrik Klamono, Kabupaten Sorong",PAPUA BARAT,98457.0,Indonesia,,-1.0824272,131.4691377,https://maps.google.com/?cid=0x0:0x8cab30f156682ce0
housing complex,Komplek perumahan,Rumh tinggal,"VF55+Q28, Wonosari, Distrik Klamono, Kabupaten Sorong, Papua Bar. 98451","Wonosari, Distrik Klamono, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.1405867,131.4575811,https://maps.google.com/?cid=0x0:0x7fa863b84770c911
housing complex,Perhimpunan Pengembang Perumahan,KAMPUNG MALASMILIY,"VFGM+JGX, Klamono, Distrik Klamono, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-1.1233761,131.4838729,https://maps.google.com/?cid=0x0:0xe53258c7dcb99408
housing complex,Komplek perumahan,Perumahan Divisi I Klasafet,"WG7X+6X, Maladuk, Distrik Klamono, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-1.0868925,131.5500456,https://maps.google.com/?cid=0x0:0xe83fe1f3e920a026
housing complex,housing complex,Igelmeidian,"VFGQ+G3R, Klamono, Distrik Klamono, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-1.1236341,131.4876547,https://maps.google.com/?cid=0x0:0x105bded873cd7b38
housing complex,Komplek perumahan,Kampung FLOBAMORA,"X96P+7MG, Klaben, Distrik Mariat, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-1.0393072,131.3867034,https://maps.google.com/?cid=0x0:0xe79bc9ab6f17e28b
housing complex,Komplek perumahan,Komplex klawana (KLW FAMILY),"VF8J+Q4X, Jalan adolon, Klawana, Distrik Klamono, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-1.1330213,131.48035,https://maps.google.com/?cid=0x0:0x82c88f13789ce383
housing complex,housing complex,Klamono pt.hip,"WHP8+RX, Maladofok, Kec. Sayosa, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-1.0629357,131.5674896,https://maps.google.com/?cid=0x0:0x546b2ddfa415c6fd
housing complex,Komplek perumahan,Mulyani,"W9RM+MXR, Klaben, Distrik Mariat, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-1.0582718,131.3848818,https://maps.google.com/?cid=0x0:0x743134f0f05028a6
housing complex,Komplek perumahan,Suwito malaus,"VFHQ+38Q, Klamono, Distrik Klamono, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-1.1222877,131.488359,https://maps.google.com/?cid=0x0:0x3991c1151a8a48c9
housing complex,housing complex,Papua Bar. 98472,"Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-0.8437569,131.9989718,https://maps.google.com/?cid=0x0:0x94d7894d7b2d29e5
housing complex,housing complex,Kompleks BUTON,"8WX5+FM, Kwade, Moraid, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-0.6512961,131.9091668,https://maps.google.com/?cid=0x0:0x731e70a9f08ed17b
housing complex,Pembangunan Perumahan,Klabasi,"6V6H+9R, Siwis, Miskum, Kabupaten Sorong, Papua Bar. 98472","Siwis, Miskum, Kabupaten Sorong",PAPUA BARAT,98472.0,Indonesia,,-0.7890569,131.8795996,https://maps.google.com/?cid=0x0:0x1ddacd5b0032cc54
housing complex,Komplek perumahan,Kampung Klaos,"342H+C25, Jl. Kampung, Klaos, Maudus, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-0.9489964,132.127625,https://maps.google.com/?cid=0x0:0xca0c8d07da8012d4
housing complex,Komplek perumahan,Kampung Selemalawili,"7RM8+G7F, Dela, Moraid, Kabupaten Sorong, Papua Bar. 98472","Dela, Moraid, Kabupaten Sorong",PAPUA BARAT,98472.0,Indonesia,,-0.7166448,131.8145914,https://maps.google.com/?cid=0x0:0x64c628c350a532f0
housing complex,Pembangunan Perumahan,Rumah Nakes,"6R2J+86, Siwis, Distrik Klaso, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-0.7991956,131.830609,https://maps.google.com/?cid=0x0:0xf1919f67d416c599
housing complex,Perhimpunan Pengembang Perumahan,Jlr SAMPEL,"8WP3+QPX, Mega, Moraid, Kabupaten Sorong, Papua Bar. 98472","Mega, Moraid, Kabupaten Sorong",PAPUA BARAT,98472.0,Indonesia,,-0.6635526,131.9043509,https://maps.google.com/?cid=0x0:0x8b12c1373d5f1020
housing complex,Pembangunan Perumahan,"Kampung Miskum, Distrik Klaso (Klabasi) Kabupaten Sorong","6V6J+32, Selekobo, Sorong, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-0.7878928,131.8796977,https://maps.google.com/?cid=0x0:0x15565434ec8ed3c3
housing complex,Komplek perumahan,Kampung malaworsai,"8WGJ+GX, Mega, Moraid, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-0.6737182,131.9324964,https://maps.google.com/?cid=0x0:0x2b79d51d30d660d5
housing complex,Komplek perumahan,Distrik moraid,"8V7G+CWM, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-0.68641,131.877304,https://maps.google.com/?cid=0x0:0xff77deb4c132656
housing complex,housing complex,Ripon home,"8XRH+9M6, Malaworsai, Moraid, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-0.6590992,131.9791516,https://maps.google.com/?cid=0x0:0x108ecd9729254872
housing complex,Kantor Pemerintah,Kampung Baun Distrik Yembun Kabupaten Tambrauw,"74QP+MR, Baun, Kec. Yembun, Kabupaten Tambrauw, Papua Bar.","Kabupaten Tambrauw, Papua Bar.",PAPUA BARAT,,Indonesia,,-0.7108291,132.1371008,https://maps.google.com/?cid=0x0:0x18a3eb10de6d858f
housing complex,Komplek perumahan,Kampung Saengkeduk,"62M5+VHJ, Sengkeduk, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-0.7652889,132.0088792,https://maps.google.com/?cid=0x0:0x19221ebd9f1d38f8
housing complex,Pembangunan Perumahan,SYARWOM,"68F4+J3X, Syarwom, Kec. Yembun, Kabupaten Tambrauw, Papua Bar.","Kabupaten Tambrauw, Papua Bar.",PAPUA BARAT,,Indonesia,,-0.7758753,132.3052488,https://maps.google.com/?cid=0x0:0x2f742dd1011dcbb0
housing complex,housing complex,Mayamuk,"Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-1.0590548,131.2851406,https://maps.google.com/?cid=0x0:0x18c5e8368d4ad732
housing complex,housing complex,BangRey,"W7PM+V57, Jl. Jayawijaya, Makbalim, Mayamuk, Kabupaten Sorong, Papua Bar. 98451","Jl. Jayawijaya, Makbalim, Mayamuk, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.0624915,131.2819071,https://maps.google.com/?cid=0x0:0x848ea2617cb34a1
housing complex,housing complex,Krisna'Ck,"Jl. Semeru No.II, Makbalim, Mayamuk, Kabupaten Sorong, Papua Bar. 98451","Makbalim, Mayamuk, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.0641504,131.2792656,https://maps.google.com/?cid=0x0:0x42119a64bb858a88
housing complex,housing complex,Kel. F MAJEFAT.,"W7XP+X5X, Wen, Mayamuk, Kabupaten Sorong, Papua Bar. 98451","Wen, Mayamuk, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.050013,131.2854795,https://maps.google.com/?cid=0x0:0x99087d2aba8448ea
housing complex,Pembangunan Perumahan,Anto house,"W75P+93V, Makotyamsa, Mayamuk, Kabupaten Sorong, Papua Bar. 98451","Makotyamsa, Mayamuk, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.0915246,131.2851586,https://maps.google.com/?cid=0x0:0x3832730870d01fbf
housing complex,housing complex,"Kel, Maikel","X74P+738, RT.003/RW.001, Wen, Mayamuk, Kabupaten Sorong, Papua Bar. daya","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-1.0443293,131.2852074,https://maps.google.com/?cid=0x0:0xfb8fb63d2a810061
housing complex,Komplek perumahan,Rumah Bahri Husni,"X744+6MC, Arar, Mayamuk, Kabupaten Sorong, Papua Bar. 98451","Arar, Mayamuk, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.0444483,131.256633,https://maps.google.com/?cid=0x0:0x8e896cbe475f6cc2
housing complex,housing complex,Rayhan,"W7PJ+XQV, Makbalim, Mayamuk, Kabupaten Sorong, Papua Bar. 98451","Makbalim, Mayamuk, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.0625029,131.2819111,https://maps.google.com/?cid=0x0:0xc0469fa8fd529e62
housing complex,Komplek perumahan,Husni house,"W7JJ+FCH, Jl. Gunung Wilis, Makbalim, Mayamuk, Kabupaten Sorong, Papua Bar. 98451","Jl. Gunung Wilis, Makbalim, Mayamuk, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.0688521,131.2811126,https://maps.google.com/?cid=0x0:0x2fc46f6836b5648c
housing complex,housing complex,AG,"W7HJ+XVR, Jl. Krakatau, Makbalim, Mayamuk, Kabupaten Sorong, Papua Bar. 98451","Jl. Krakatau, Makbalim, Mayamuk, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.0700136,131.2821344,https://maps.google.com/?cid=0x0:0xb370e6203da50cea
housing complex,Perhimpunan Pengembang Perumahan,Kompleks Moi,"W7MM+XX7, Jl. Poros, Klain, Mayamuk, Kabupaten Sorong, Papua Bar. 98451","Jl. Poros, Klain, Mayamuk, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.0650933,131.2849164,https://maps.google.com/?cid=0x0:0x717581d5365682ff
housing complex,Perhimpunan Pengembang Perumahan,Anok kawasan lama,"X7M3+8Q6, Arar, Mayamuk, Kabupaten Sorong, Papua Bar. 98451","Arar, Mayamuk, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.0167008,131.254392,https://maps.google.com/?cid=0x0:0x88c2673e7dc2959c
housing complex,Komplek perumahan,Rumah Rasya,"W76P+2CH, Makotyamsa, Mayamuk, Kabupaten Sorong, Papua Bar. 98451","Makotyamsa, Mayamuk, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.0899375,131.2861094,https://maps.google.com/?cid=0x0:0x25a2a049eaea2977
housing complex,Pembangunan Perumahan,PaceNap,"W7PM+V57, Jl. Jayawijaya, Makbalim, Mayamuk, Kabupaten Sorong, Papua Bar. 98451","Jl. Jayawijaya, Makbalim, Mayamuk, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.0628837,131.2830112,https://maps.google.com/?cid=0x0:0xffaed4e5161ca46b
housing complex,Pembangunan Perumahan,Kadar Malibela Residence,"Klawalu, Distrik Sorong Timur, Kota Sorong, Papua Bar.","Kota Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,85279735292.0,-0.9054871,131.3096366,https://maps.google.com/?cid=0x0:0x81cdbed7e8767cf
housing complex,Perumahan,Perumahan Grand Efata Malibela,"Jl. Malibela, Klawalu, Kecamatan Sorong Manoi, Kota Sorong, Papua Bar. 98413","Klawalu, Kecamatan Sorong Manoi, Kota Sorong",PAPUA BARAT,98413.0,Indonesia,82268235322.0,-0.90423,131.3118479,https://maps.google.com/?cid=0x0:0x600613eae3023432
housing complex,Kios,Kios cahya jisrail,"Jln tulip 3 No.84, Klawalu, Distrik Sorong Timur, Kota Sorong, Papua Bar.","Kota Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-0.9064382,131.3083682,https://maps.google.com/?cid=0x0:0x4ad3744d47d4549c
housing complex,Pembangunan Perumahan,Rumah Ofni,"Q69M+7F, Klasari, Distrik Moisegen, Kabupaten Sorong, Papua Bar. 98451","Klasari, Distrik Moisegen, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.2318735,131.2336736,https://maps.google.com/?cid=0x0:0xc9b00dd33970b04a
housing complex,Komplek perumahan,Budi yuwono,"P7GM+25, Klafdalim, Distrik Moisegen, Kabupaten Sorong, Papua Bar. 98451","Klafdalim, Distrik Moisegen, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.2754178,131.2818629,https://maps.google.com/?cid=0x0:0x6e6cc6609634d33a
housing complex,Pembangunan Perumahan,Kampung baru klawoton,"Q7F7+65, Klafdalim, Distrik Moisegen, Kabupaten Sorong, Papua Bar. 98451","Klafdalim, Distrik Moisegen, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.226146,131.261969,https://maps.google.com/?cid=0x0:0x8fe9685affe0e045
housing complex,Perhimpunan Pengembang Perumahan,Rumah sulisianto,"Q68J+JWC, Klasari, Distrik Moisegen, Kabupaten Sorong, Papua Bar. 98451","Klasari, Distrik Moisegen, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.2334392,131.2322795,https://maps.google.com/?cid=0x0:0x1e7be0d05a186dcd
housing complex,Perhimpunan Pengembang Perumahan,Adifirman Ribowo,"Q67M+J9C, Klasari, Distrik Moisegen, Kabupaten Sorong, Papua Bar. 98451","Klasari, Distrik Moisegen, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.2359386,131.2334033,https://maps.google.com/?cid=0x0:0x52f4720c9bf2c030
housing complex,Komplek perumahan,Echos home,"R69X+668, Matawolot, Kec. Salawati, Kabupaten Sorong, Papua Bar. 98451","Matawolot, Kec. Salawati, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.1819344,131.2476908,https://maps.google.com/?cid=0x0:0xbf9204f00aef4156
housing complex,Komplek perumahan,Evan Home,"R65X+RR6, Matawolot, Kec. Salawati, Kabupaten Sorong, Papua Bar. 98451","Matawolot, Kec. Salawati, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.1907765,131.2494514,https://maps.google.com/?cid=0x0:0x20c83a46f88eb2be
housing complex,housing complex,Kampung Waibin,"R66X+V76, Matawolot, Kec. Salawati, Kabupaten Sorong, Papua Bar. 98451","Matawolot, Kec. Salawati, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.1878386,131.2481347,https://maps.google.com/?cid=0x0:0x506bd78d297d1a93
housing complex,Pembangunan Perumahan,Rumah M'Mudy,"R7V8+QMV, Majener, Kec. Salawati, Kabupaten Sorong, Papua Bar. 98451","Majener, Kec. Salawati, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.1553298,131.2667707,https://maps.google.com/?cid=0x0:0x956a86cbf1298175
housing complex,Pembangunan Perumahan,rumahnya amin,"Jalan anyelir, RT.8/RW.2, Malaus, Kec. Salawati, Kabupaten Sorong, Papua Bar. 98451","RT.8/RW.2, Malaus, Kec. Salawati, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.1934633,131.3109666,https://maps.google.com/?cid=0x0:0x9e4a9aa73aba3511
housing complex,Pembangunan Perumahan,Modan 1,"V843+264, Walal, Kec. Salawati, Kabupaten Sorong, Papua Bar. 98451","Walal, Kec. Salawati, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.1449835,131.3030769,https://maps.google.com/?cid=0x0:0xd589d47d6e687553
housing complex,housing complex,Kec. Salawati,"Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-1.1878386,131.2481347,https://maps.google.com/?cid=0x0:0x2da3ce5cc71682ef
housing complex,Pembangunan Perumahan,PERUMAHAN GRAND SALAWATI,"V769+P27, Majener, Kec. Salawati, Kabupaten Sorong, Papua Bar. 98451","Majener, Kec. Salawati, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.1382013,131.2675405,https://maps.google.com/?cid=0x0:0x72f904ee3d5feb68
housing complex,Komplek perumahan,PERUMAHAN BAHARI RESIDENCE,"V7GH+C4, Majaran, Kec. Salawati, Kabupaten Sorong, Papua Bar. 98451","Majaran, Kec. Salawati, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.1220287,131.2786932,https://maps.google.com/?cid=0x0:0x4bd2e476bd2532ac
housing complex,Komplek perumahan,Echos home,"R69X+668, Matawolot, Kec. Salawati, Kabupaten Sorong, Papua Bar. 98451","Matawolot, Kec. Salawati, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.1819344,131.2476908,https://maps.google.com/?cid=0x0:0xbf9204f00aef4156
housing complex,Pembangunan Perumahan,Rumah M'Mudy,"R7V8+QMV, Majener, Kec. Salawati, Kabupaten Sorong, Papua Bar. 98451","Majener, Kec. Salawati, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.1553298,131.2667707,https://maps.google.com/?cid=0x0:0x956a86cbf1298175
housing complex,Komplek perumahan,Perumahan Arafuru,"V792+P4H, Unnamed Road, Majener, Kec. Salawati, Kabupaten Sorong, Papua Bar. 98451","Unnamed Road, Majener, Kec. Salawati, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.1306824,131.2503736,https://maps.google.com/?cid=0x0:0x481f6d3ac763efa5
housing complex,Dapur Umum,SP.IV,"W86G+WC6, Jl.Insan Cendekia SP.IV, Makbalim, Mayamuk, Kabupaten Sorong, Papua Bar. 98451","Jl.Insan Cendekia SP.IV, Makbalim, Mayamuk, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.087724,131.326015,https://maps.google.com/?cid=0x0:0xfb1145b61fec0444
housing complex,Komplek perumahan,SHELTER ZENI,"V69W+CJ4, Katinim, Kec. Salawati, Kabupaten Sorong, Papua Bar. 98451","Katinim, Kec. Salawati, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.1314919,131.2465722,https://maps.google.com/?cid=0x0:0xfd918b421d35426e
housing complex,housing complex,MR.WIT,"R68V+WR7, Jl. IR Sukarno, Matawolot, Kec. Salawati, Kabupaten Sorong, Papua Bar. 98451","Jl. IR Sukarno, Matawolot, Kec. Salawati, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.1827008,131.2445433,https://maps.google.com/?cid=0x0:0x65b8f1eeac8c7f0f
housing complex,Komplek perumahan,Paman Wanto,"R7VP+24W, Rw. Sugi, Kec. Salawati, Kabupaten Sorong, Papua Bar. 98451","Rw. Sugi, Kec. Salawati, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.157393,131.285337,https://maps.google.com/?cid=0x0:0x9abd8cc9fea047cf
housing complex,housing complex,Kampung Waibin,"R66X+V76, Matawolot, Kec. Salawati, Kabupaten Sorong, Papua Bar. 98451","Matawolot, Kec. Salawati, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.1878386,131.2481347,https://maps.google.com/?cid=0x0:0x506bd78d297d1a93
housing complex,Komplek perumahan,Rumah,"V7GC+H66, Majaran, Kec. Salawati, Kabupaten Sorong, Papua Bar. 98451","Majaran, Kec. Salawati, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.123728,131.270521,https://maps.google.com/?cid=0x0:0xbbfa1c1e0fc6de1d
housing complex,Pembangunan Perumahan,ditandai saja,"V8HH+G9, Majaran, Kec. Salawati, Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-1.1211991,131.3284223,https://maps.google.com/?cid=0x0:0xc4ebb9055b34e409
housing complex,Komplek perumahan,Rumah Sisipan Samosir,"V7XP+H3Q, Majaran, Kec. Salawati, Kabupaten Sorong, Papua Bar. 98451","Majaran, Kec. Salawati, Kabupaten Sorong",PAPUA BARAT,98451.0,Indonesia,,-1.1005738,131.2852465,https://maps.google.com/?cid=0x0:0xf3f9a6ee9ac7f667
housing complex,housing complex,Kec. Salawati Sel.,"Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-1.2811542,130.8951476,https://maps.google.com/?cid=0x0:0xc4d8ce15c534bd48
housing complex,housing complex,Kampung maralol,"MX99+7G7, Duriankari, Kec. Salawati Sel., Kabupaten Sorong, Papua Bar. 98452","Duriankari, Kec. Salawati Sel., Kabupaten Sorong",PAPUA BARAT,98452.0,Indonesia,,-1.3318304,130.9687836,https://maps.google.com/?cid=0x0:0x79ce567713f7be6a
housing complex,Komplek perumahan,Manoket/bagas,"PV9W+G3J, Jalan Ngolo, Umalelen, Salawati Selatan, Sorong Regency, West Papua 98452","Jalan Ngolo, Umalelen, Salawati Selatan, Sorong Regency",PAPUA BARAT,98452.0,Indonesia,,-1.2811542,130.8951476,https://maps.google.com/?cid=0x0:0xd35aa4dbe57beeac
housing complex,Komplek perumahan,Kampung Manoket,"MVV3+GX7, Manoket, Kec. Salawati Sel., Kabupaten Sorong, Papua Bar. 98452","Manoket, Kec. Salawati Sel., Kabupaten Sorong",PAPUA BARAT,98452.0,Indonesia,,-1.3062125,130.8549219,https://maps.google.com/?cid=0x0:0x88bc229bf7a97ca1
housing complex,housing complex,Kampung Waibin,"P2QC+M4, Waliam, Kec. Salawati Sel., Kabupaten Sorong, Papua Bar.","Kabupaten Sorong, Papua Bar.",PAPUA BARAT,,Indonesia,,-1.260374,131.0205051,https://maps.google.com/?cid=0x0:0x5498958311b4a3f1
housing complex,Kantor Perusahaan,PLTS,"J2W5+XX3, Klayas, Distrik Seget, Kabupaten Sorong, Papua Bar. 98452","Klayas, Distrik Seget, Kabupaten Sorong",PAPUA BARAT,98452.0,Indonesia,,-1.352618,131.0099311,https://maps.google.com/?cid=0x0:0x9ff7f2c635622443
housing complex,housing complex,Salawati Tengah,"Kabupaten Raja Ampat, Papua Bar.","Kabupaten Raja Ampat, Papua Bar.",PAPUA BARAT,,Indonesia,,-1.0547794,131.0589536,https://maps.google.com/?cid=0x0:0x9e15ae7888c4541f
